_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created-1:date_created_key_date,internal_note-1:internal_note_value,restriction_on_access-1:restriction_on_access_value,restriction_on_access-2:restriction_on_access_value,restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value,edition-1:edition_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-2:genre_term.value,genre-2:genre_term.authority,genre-2:genre_term.uri,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,location-1:location_term.value,location-1:location_term.uri,name-1:name_term.value,name-1:name_term.authority,name-1:name_term.uri,name-1:name_term.name_identifier,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-2:name_term.value,name-2:name_term.authority,name-2:name_term.uri,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,object_in_context_url-1:object_in_context_url_value,omeka_identifier-1:omeka_identifier_value,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,related_item-1:related_item_title,series-1:series_title,series-1:series_number,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.name_type,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-5:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,type_of_resource-1:type_of_resource_value,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,digital_origin-1:digital_origin_value
core_100_exhibit,item,insistent_change_0014,,,,,,,,,,,,,,,CN C7632,,,1921,1921,,,TRUE,,,,,Third edition,books,aat,http://vocab.getty.edu/aat/300028051,,,,Course materials,fast,http://id.worldcat.org/fast/1919908,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),Columbia University,,,,,,,,,,Columbia College (Columbia University),naf,http://id.loc.gov/authorities/names/n83182850,corporate,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Introduction to Contemporary Civilization,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0014_001,insistent_change_0014,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0012,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0012.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Introductory note,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0014_002,insistent_change_0014,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0013,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0013.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table of contents, page 1",,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0014_003,insistent_change_0014,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0014,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0014.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table of contents, page 2",,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0014_004,insistent_change_0014,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0015,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0015.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table of contents, page 3",,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0015,,,,,,,,,,,,,,,CN C7234,,,1924,1924,,,TRUE,,,,,,books,aat,http://vocab.getty.edu/aat/300028051,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,Columbia University. Press,naf,http://id.loc.gov/authorities/names/n82117570,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,rights holder,Columbia University copyright,,,,,New York (N.Y.),Columbia University. Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Best books,fast,http://id.worldcat.org/fast/830867,,,,,,,,,,,Outline of Readings in Important Books: Prepared for the General Honors Course in Columbia University,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0015_001,insistent_change_0015,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0016,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0016.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,title page,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0016,,"When this letter was originally sent, Keppel included a copy of a letter Justice Louis D. Brandeis addressed to Keppel, also dated April 17, 1919.",,John J.Coss papers,http://id.library.columbia.edu/term/4bca41fa-2107-4e52-a94a-25d224938539,series,1,Series I: Correspondence,,,,,,,,2,,"April 17, 1919",1919-04-17,,,TRUE,,,,,,correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Keppel, Frederick P. (Frederick Paul), 1875-1943",naf,http://id.loc.gov/authorities/names/n88025992,,personal,TRUE,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,"Coss, John J. (John Jacob), 1884-1940",naf,http://id.loc.gov/authorities/names/no2002061547,personal,Addressee,marcrelator,http://id.loc.gov/vocabulary/relators/rcp,,,,,,,Washington (D.C.),,Letter from Justice Louis D. Brandeis to Frederick Paul Keppel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letter from Frederick Paul Keppel to John Coss,,text,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0016_001,insistent_change_0016,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0017,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0017.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0017,,"A copy of this letter was included with a letter written by Frederick Paul Keppel to John Coss, also dated April 17, 1919.",,John J.Coss papers,http://id.library.columbia.edu/term/4bca41fa-2107-4e52-a94a-25d224938539,series,1,Series I: Correspondence,,,,,,,,2,,"April 17, 1919",1919-04-17,,,TRUE,,,,,,correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Brandeis, Louis Dembitz, 1856-1941",naf,http://id.loc.gov/authorities/names/n79018108,,personal,TRUE,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,"Keppel, Frederick P. (Frederick Paul), 1875-1943",naf,http://id.loc.gov/authorities/names/n88025992,personal,Addressee,marcrelator,http://id.loc.gov/vocabulary/relators/rcp,,,,,,,Washington (D.C.),,Letter from Frederick Paul Keppel to John Coss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letter from Justice Louis D. Brandeis to Frederick Paul Keppel,,text,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0017_001,insistent_change_0017,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,1901650003,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/1901650003.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0018,,,,,,,,,,,,,,,CN8 R15,,,1926,1926,,,TRUE,,,,,,books,aat,http://vocab.getty.edu/aat/300028051,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Randall, John Herman, Jr., 1899-1980",naf,http://id.loc.gov/authorities/names/n50053906,,personal,TRUE,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,Houghton Mifflin Company,naf,http://id.loc.gov/authorities/names/n79073908,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,New York (N.Y.),Houghton Mifflin Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philosophy, Modern",fast,http://id.worldcat.org/fast/1061071,"Philosophy, Medieval",fast,http://id.worldcat.org/fast/1061057,"Philosophy, Renaissance",fast,http://id.worldcat.org/fast/1061098,"Civilization, Western",fast,http://id.worldcat.org/fast/863138,The,Making of the modern mind : a survey of the intellectual background of the present age,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0018_001,insistent_change_0018,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0018,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0018.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/modern,12108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0018_002,insistent_change_0018,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0019,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0019.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/modern,12109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,title page,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0019,,,,John Herman Randall Papers,http://id.library.columbia.edu/term/c3fa72ef-8a55-4c42-912e-69675016bcb8,series,1,Series IV: Manuscripts,,,,,,,,19,2,"March 10, 1934",1934-03-10,,,TRUE,"Educational use, but no download of this item.",,,,,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,magazines (periodicals),aat,http://vocab.getty.edu/aat/300215389,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Dean, Abner, 1910-1982",naf,http://id.loc.gov/authorities/names/n97858170,,personal,TRUE,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,"New Yorker Cover, 1934, showing a woman eagerly reading The Making of the Modern Mind by John Herman Randall, professor of Philosophy at Columbia College from 1925 to 1967.",,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The,"New Yorker, March 10, 1934",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0019_001,insistent_change_0019,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0020,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0020.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/modern,12110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,front cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0020,,"""Prepared by the staff of the course on Contemporary Civilization in Columbia College to show the interrelation of events political, economic and cultural and to indicate the rise of contemporary problems."" --recto",,John J.Coss papers,http://id.library.columbia.edu/term/4bca41fa-2107-4e52-a94a-25d224938539,series,1,Series II: Papers,,,,,,,,5,,1930,1930,,,TRUE,,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,Chronologies,fast,http://id.worldcat.org/fast/1423901,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Columbia College (Columbia University),naf,http://id.loc.gov/authorities/names/n83182850,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,,,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,"Civilization, Modern--Study and teaching",fast,http://id.worldcat.org/fast/863108,,,,,,,,"Chronological Tables, 12th Century to the Present Day",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0020_001,insistent_change_0020,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0021,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0021.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/textbooks,12111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0021,,,,John J.Coss papers,http://id.library.columbia.edu/term/4bca41fa-2107-4e52-a94a-25d224938539,series,1,Series I: Correspondence,,,,,,,,2,,"October 10, 1928",1928-10-10,,,TRUE,,,,,,correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Lamprecht, Sterling P. (Sterling Power), 1890-1973",naf,http://id.loc.gov/authorities/names/n80060554,,personal,TRUE,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,"Coss, John J. (John Jacob), 1884-1940",naf,http://id.loc.gov/authorities/names/no2002061547,personal,Addressee,marcrelator,http://id.loc.gov/vocabulary/relators/rcp,,,,,,,Amherst (Mass.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letter from Sterling Lamprecht to John J. Coss,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0021_001,insistent_change_0021,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0022,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0022.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/people,12112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0022,,,,John Herman Randall Papers,http://id.library.columbia.edu/term/c3fa72ef-8a55-4c42-912e-69675016bcb8,series,1,Series VI: Course Materials,,,,,,,,37,,undated (circa 1937),1937,,inferred,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,,,,,,,,,,,,,,,,,date note,Date inferred from item contents,,,,,,,,,,,,,,"Randall, John Herman, Jr., 1899-1980",naf,http://id.loc.gov/authorities/names/n50053906,personal,,,,,,,,,,,,,,,,,College teachers,fast,http://id.worldcat.org/fast/868114,,,,,,,,,,,John Herman Randall,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0022_001,insistent_change_0022,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4688_Randall_JohnHerman,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4688_Randall_JohnHerman4.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1920s/modern,12113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0023,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series X: Portraits,,,,,,,,52,,1942,1942,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),,,,,,,,,,,"Hawkes, Herbert E. (Herbert Edwin), 1872-1943",naf,http://id.loc.gov/authorities/names/n84805445,personal,,,,,,,,,,,,,,,,,Deans (Education),fast,http://id.worldcat.org/fast/888606,Students,fast,http://id.worldcat.org/fast/1136041,,,,,,,,Dean Herbert Hawkes with students,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
