_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,omeka_identifier-1:omeka_identifier_value,clio_identifier-1:clio_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_term.authority,name-3:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri,location-1:location_term.value,location-1:location_sublocation,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,note-1:note_value,note-1:note_type,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,language-1:language_term.authority,language-1:language_term.uri,language-1:language_term.value,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,note-6:note_value,note-6:note_type,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,relatedItem_Project,projectURL,place_of_origin-1:place_of_origin_value,place_authority_identifier,publisher-1:publisher_value,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.name_type,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-6:subject_name_term.value,subject_name-6:subject_name_term.name_type,subject_name-6:subject_name_term.authority,subject_name-6:subject_name_term.uri,subject_name-7:subject_name_term.value,subject_name-7:subject_name_term.name_type,subject_name-7:subject_name_term.authority,subject_name-7:subject_name_term.uri,subject_name-8:subject_name_term.value,subject_name-8:subject_name_term.name_type,subject_name-8:subject_name_term.authority,subject_name-8:subject_name_term.uri,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.authority,subject_title-1:subject_title_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
asset,musicatcolumbia_vhe,music_at_columbia,,,omeka_6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118170.tif,filename,110118170.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnard-Columbia Chorus - Annual Candlelight Concert, St. Paul’s Chapel",musicatcolumbia_vhe_000
asset,musicatcolumbia_buw,music_at_columbia,,,omeka_6382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/glee-and-mandolin-clubs,,110118067.tif,filename,110118067.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,musicatcolumbia_buw_099
asset,musicatcolumbia_btx,music_at_columbia,,,omeka_6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/miller-theater,,110118111.tif,filename,110118111.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,musicatcolumbia_btx_002
asset,musicatcolumbia_ccj,music_at_columbia,,,omeka_6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118038.tif,filename,110118038.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pages 3-4,musicatcolumbia_ccj_003
asset,musicatcolumbia_btx,music_at_columbia,,,omeka_6425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/miller-theater,,110118110.tif,filename,110118110.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,musicatcolumbia_btx_001
item,,music_at_columbia,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,,,,,,,,,,1926,1962,inferred,between 1926 and 1962,"Unsigned and undated photograph, with Union Theological Seminary in the background. Creation dates inferred from dates of tenure at Columbia.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Photograph Collection,,"Box 86, Moore, Douglas",,,,,,,,,,reformatted digital,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Moore, Douglas, 1893-1969",personal,naf,http://id.loc.gov/authorities/names/n85282698,"Union Theological Seminary (New York, N.Y.)",corporate,naf,http://id.loc.gov/authorities/names/n79073878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas Moore at Desk,musicatcolumbia_von
asset,musicatcolumbia_von,music_at_columbia,,,omeka_6844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/chairpersons/chairpersons,,Douglas Moore with window.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas Moore at Desk,musicatcolumbia_von_000
item,,music_at_columbia,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,,,"Pineiro, Joe",personal,marcrelator,http://id.loc.gov/vocabulary/relators/pht,Photographer,,,,,,,,,,,,,,,,,1994-12-09,,,"December 9, 1994",,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,"Office of Public Affairs Photograph Collection, Series II: Negatives",,"Box 100, St. Pauls's Chapel - Candlelight Concert Christmas 1994, neg. 31",,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,Barnard-Columbia Chorus,corporate,naf,http://id.loc.gov/authorities/names/no2009055182,"Archer, Gail",personal,naf,http://id.loc.gov/authorities/names/no97068104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnard-Columbia Chorus - Annual Candlelight Concert, St. Paul’s Chapel",musicatcolumbia_vow
asset,musicatcolumbia_vow,music_at_columbia,,,omeka_6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/chapel-music,,110118171.tif,filename,110118171.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnard-Columbia Chorus - Annual Candlelight Concert, St. Paul’s Chapel",musicatcolumbia_vow_000
item,,music_at_columbia,Historical Biographical Files,http://id.library.columbia.edu/term/17769d71-54a1-4af3-a946-b0609e07c09a,,,"Bachrach, Louis Fabian, 1881-1963",personal,marcrelator,http://id.loc.gov/vocabulary/relators/pht,Photographer,naf,http://id.loc.gov/authorities/names/no2009132664,New York Herald Tribune (Firm),corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Publisher,naf,http://id.loc.gov/authorities/names/no2009064156,,,,,,,,1928-03-04,,,"March 4, 1928",Portrait of Brander Matthews,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Biographical Files,,Box 211,"Folder 9, Matthews, Brander",,,,,,,"New York Herald Tribune, March 4, 1928",relatedItem,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,clippings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm002169,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,New York Herald Tribune,,,,,,,"Matthews, Brander, 1852-1929",personal,naf,http://id.loc.gov/authorities/names/n80069022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brander Matthews,musicatcolumbia_vox
asset,musicatcolumbia_vox,music_at_columbia,,,omeka_6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/brander-matthews-hall,,110118092.tif,filename,110118092.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brander Matthews,musicatcolumbia_vox_000
asset,musicatcolumbia_bbp,music_at_columbia,,,omeka_6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/alexander-hamilton-medal,,110118086.tif,filename,110118086.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 8,musicatcolumbia_bbp_008
item,,music_at_columbia,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,,,Pach Brothers (Firm),corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pht,Photographer,naf,http://id.loc.gov/authorities/names/n93124968,,,,,,,,,,,,,,,1904,,,Spring 1904,"Cast photograph, Columbia University Varsity Show, Spring 1904",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Varsity Show Records,,Box 19,Folder 7,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,"Moeller, Philip, 1880-1958",personal,naf,http://id.loc.gov/authorities/names/no91014598,"Fackenthal, Frank Diehl, 1883-1968",personal,naf,http://id.loc.gov/authorities/names/n92032327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Three Cast Members of Isle of Illusia, Columbia Varsity Show",musicatcolumbia_wfe
asset,musicatcolumbia_wfe,music_at_columbia,,,omeka_6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/theatricals,,110118062.tif,filename,110118062.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Three Cast Members of Isle of Illusia, Columbia Varsity Show",musicatcolumbia_wfe_000
asset,musicatcolumbia_bii,music_at_columbia,,,omeka_6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/concerts-and-festivals,,110118126.tif,filename,110118126.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 4,musicatcolumbia_bii_004
asset,musicatcolumbia_kcm,music_at_columbia,,,omeka_6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/university-orchestra-and-barna,,110118116.tif,filename,110118116.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,musicatcolumbia_kcm_001
asset,musicatcolumbia_czz,music_at_columbia,,,omeka_6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/macdowell-era/lectures,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/macdowell-era,110118050.tif,filename,110118050.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,musicatcolumbia_czz_099
asset,musicatcolumbia_fit,music_at_columbia,,,omeka_6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/macdowell-era/compositions,,110118047.tif,filename,110118047.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia's Sons, Page 3",musicatcolumbia_fit_003
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Columbia University. University Glee Club,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,,,,,,,,,,,,,,,,,1914-05-07,,inferred,"May 7, 1914","Announcement for the University Glee Club's annual dinner on May 7, 1914. Creation date inferred from date of dinner.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 240,Folder 3,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,Glee clubs,fast,http://id.worldcat.org/fast/1763878,Dinners and dining,fast,http://id.worldcat.org/fast/893952,"Hotel Astor (New York, N.Y.)",corporate,naf,http://id.loc.gov/authorities/names/nr92027513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual Dinner of the University Glee Club, Hotel Astor--Belvedere Room, Thursday May 7th, 1914",musicatcolumbia_xuv
asset,musicatcolumbia_xuv,music_at_columbia,,,omeka_6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/glee-and-mandolin-clubs,,110118076.tif,filename,110118076.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual Dinner of the University Glee Club, Hotel Astor--Belvedere Room, Thursday May 7th, 1914",musicatcolumbia_xuv_000
asset,musicatcolumbia_irs,music_at_columbia,,,omeka_6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/epilogue/presentation-cup,,110118174.tif,filename,110118174.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Back View; Names List, End of Alphabet",musicatcolumbia_irs_002
asset,musicatcolumbia_hek,music_at_columbia,,,omeka_6477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/daniel-gregory-mason,,110118162.tif,filename,110118162.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,musicatcolumbia_hek_002
asset,musicatcolumbia_bbp,music_at_columbia,,,omeka_6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/alexander-hamilton-medal,,110118083.tif,filename,110118083.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pages 4-5,musicatcolumbia_bbp_004
asset,musicatcolumbia_bbp,music_at_columbia,,,omeka_6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/alexander-hamilton-medal,,110118085.tif,filename,110118085.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 7,musicatcolumbia_bbp_007
asset,musicatcolumbia_buw,music_at_columbia,,,omeka_6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118069.tif,filename,110118069.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,musicatcolumbia_buw_002
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118104.tif,filename,110118104.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 195,musicatcolumbia_exx_195
asset,musicatcolumbia_hek,music_at_columbia,,,omeka_6478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/daniel-gregory-mason,,110118163.tif,filename,110118163.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 3,musicatcolumbia_hek_003
item,,music_at_columbia,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,,,,,,,,,,1924-01,,approximate,circa January 1924,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,"Historical Photograph Collection, Series VII: Buildings and Grounds","Morningside, Dodge Hall, Construction & Groundbreaking, MS 164",,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,Building,fast,http://id.worldcat.org/fast/840551,,,,Columbia University,corporate,naf,http://id.loc.gov/authorities/names/n81024714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"View of Breaking Ground for the School of Business, Now Dodge Hall",musicatcolumbia_ygl
asset,musicatcolumbia_ygl,music_at_columbia,,,omeka_6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/finding-a-home/morningside-campus,,110118011.tif,filename,110118011.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"View of Breaking Ground for the School of Business, Now Dodge Hall",musicatcolumbia_ygl_000
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118095.tif,filename,110118095.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 186,musicatcolumbia_exx_186
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,"Sun (New York, N.Y.)",corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Publisher,,,,,,,,,,,,,,,,,1909-11-25,,,"November 25, 1909","Clipping from The Sun, November 25, 1909.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 11,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,clippings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm002169,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,,,"Sun, NY",Intergroup relations,fast,http://id.worldcat.org/fast/976302,,,,Columbia University Orchestra,corporate,naf,http://id.loc.gov/authorities/names/n93082435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia Musical Scrap,musicatcolumbia_yho
asset,musicatcolumbia_yho,music_at_columbia,,,omeka_6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118018.tif,filename,110118018.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia Musical Scrap,musicatcolumbia_yho_000
asset,musicatcolumbia_ccj,music_at_columbia,,,omeka_6351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118036.tif,filename,110118036.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back Cover,musicatcolumbia_ccj_005
asset,musicatcolumbia_bii,music_at_columbia,,,omeka_6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118133.tif,filename,110118133.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 11,musicatcolumbia_bii_011
asset,musicatcolumbia_btx,music_at_columbia,,,omeka_6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/miller-theater,,110118113.tif,filename,110118113.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page 4; Opening Night Program, September 15, 1988; Foreword by Michael I. Sovern",musicatcolumbia_btx_004
item,,music_at_columbia,Historical Biographical Files,http://id.library.columbia.edu/term/17769d71-54a1-4af3-a946-b0609e07c09a,,,Martinus Nijhoff Publishers,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Publisher,naf,http://id.loc.gov/authorities/names/n81110542,,,,,,,,,,,,,,,1967,,,circa 1967,"Flyer from Martinus Nijhoff Publishers, regarding Bela Bartok's 'Rumanian Folk Music'.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Biographical Files,,Box 22,"Folder 16, Bartok, Bela",,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,Hague (Netherlands),http://id.loc.gov/authorities/names/n79032987,Martinus Nijhoff,,,,,,,"Bartók, Béla, 1881-1945",personal,naf,http://id.loc.gov/authorities/names/n79109330,"Suchoff, Benjamin",personal,naf,http://id.loc.gov/authorities/names/n50012319,"Bator, Victor",personal,naf,http://id.loc.gov/authorities/names/no93010096,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prospectus for Rumanian Folk Music,musicatcolumbia_yoi
asset,musicatcolumbia_yoi,music_at_columbia,,,omeka_6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ethnomusicology/bela-bartok,,Bartok Rumanian Music Flyer.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Front,musicatcolumbia_yoi_001
