note-1:note_value,note-1:note_type,_restrictions.restricted_size_image,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,title-1:title_sort_portion,alternative_title-1:alternative_title_value,extent-1:extent_value,_pid,note-2:note_value,omeka_identifier-1:omeka_identifier_value,object_in_context_url-1:object_in_context_url_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,note-3:note_value,note-3:note_type,collection-1:collection_term.value,collection-1:collection_term.uri,location-1:location_term.value,location-1:location_term.uri,location-1:location_sublocation,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,digital_origin-1:digital_origin_value,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,abstract-1:abstract_value,restriction_on_access-1:restriction_on_access_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_key_date,date_created-1:date_created_end_value,date_created-1:date_created_type,name-1:name_term.value,name-1:name_term.uri,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.uri,name-1:name_role-1:name_role_term.authority,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,name-2:name_term.value,name-2:name_term.uri,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.authority,_publish_targets-1.string_key,_publish,_project.string_key
,,,item,russimp_hop_000,,Portrait of Aleksandr von Pistolkors,,black and white photograph,ldpd:113848,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Paris,,reformatted digital,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,1937,1937,TRUE,,,,,,,,,,,"Pistohlkors, Alexander Erikovich",,,personal,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2t001.jpg,filename,TRUE,asset,russimp_hop_001,russimp_hop_000,Portrait of Aleksandr von Pistolkors,,,ldpd:413,Original filename: 2t001.tif,7882,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_vcq_000,,Portrait of Alexander II,,,ldpd:113985,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Photographed portrait of Alexander II (1818-1881),,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1881,1881,TRUE,,,Devit︠s︡kīĭ,,,personal,TRUE,Contributor,http://id.loc.gov/vocabulary/relators/ctb,marcrelator,"Alexander II, Emperor of Russia, 1818-1881",http://id.loc.gov/authorities/names/n50033490,naf,personal,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5g001.jpg,filename,,asset,russimp_vcq_001,russimp_vcq_000,Portrait of Alexander II,,,ldpd:88,Original filename: 5g001.tif,7930,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_xwq_000,,Portrait of Grand Duke Igor Konstantinovich in Uniform,,,ldpd:113955,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,"Photograph, Grand Duke Igor Konstantinovich (1894-1918)",,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1917,1917,TRUE,,,,,,,,,,,"Igorʹ Konstantinovich, Prince, son of K. R. (Konstantin Romanov), Grand Duke of Russia, 1894-1918",http://id.loc.gov/authorities/names/no2015047139,naf,personal,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5e001.jpg,filename,,asset,russimp_xwq_001,russimp_xwq_000,Portrait of Grand Duke Igor Konstantinovich in Uniform,,,ldpd:98,Original filename: 5e001.tif,7928,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/introduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_qnx_000,,Post Number 6 at the Winter Palace,Postʺ No 6 u Zimni︠a︡go Dvort︠s︡a,,ldpd:113887,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,"Photograph, Guard Post #6 at the Winter Palace",,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1900,1900,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5f001.jpg,filename,,asset,russimp_qnx_001,russimp_qnx_000,Post Number 6 at the Winter Palace,,,ldpd:93,Original filename: 5f001.tif,7929,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_eni_000,,Rules for Leave,Pravila vo vremi︠a︡ otpuska,,ldpd:113840,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Rules of conduct during a leave,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,1914,1914,TRUE,,,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2z002.jpg,filename,,asset,russimp_eni_001,russimp_eni_000,Rules for Leave,,,ldpd:373,Original filename: 2z002.tif,7887,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_mik_000,,Program of the Naval Cadet Corps Choir on December 13 1902,"Programma 13 Dekabri︠a︡ 1902 g. khor muzyki Morskago kadetskago korpusa, recto",,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,concert programs,aat,http://vocab.getty.edu/page/aat/300395494,Program of a Court symphony orchestra concert; Centennial Naval Choir,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"December 13, 1902",1902-12-13,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4n002.jpg,filename,,asset,russimp_mik_001,russimp_mik_000,Recto,,,,Original filename: 4n002.tif,7920,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4n001.jpg,filename,,asset,russimp_mik_002,russimp_mik_000,Verso,,,,Original filename: 4n001.tif,7919,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_hjw_000,,Program of Competitions of the 11th of August 1916 Starting at 5 pm of the Imperial Corps of Pages,"Programma sosti︠a︡zanīĭ vʺ Pazheskomʺ Ego Imperatorskago Velichestva korpusi︠e︡ 11-go avgusta 1916 goda, nachalo vʺ 5 chasovʺ dni︠a︡",,ldpd:113949,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,programs (documents),aat,http://vocab.getty.edu/aat/300027240,Program of various competitions at the Corps of Pages,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"August 11, 1916 beginning at 5 pm",1916-08-11,TRUE,,,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2x001.jpg,filename,,asset,russimp_hjw_001,russimp_hjw_000,Unnumbered page 1,,,ldpd:393,Original filename: 2x001.tif,7885,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2x002.jpg,filename,,asset,russimp_hjw_002,russimp_hjw_000,Unnumbered page 2,,,ldpd:388,Original filename: 2x002.tif,8247,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/2x003.jpg,filename,,asset,russimp_hjw_003,russimp_hjw_000,Unnumbered page 3,,,ldpd:383,Original filename: 2x003.tif,8248,https://exhibitions.library.columbia.edu/exhibits/show/pages/school/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_eyy_000,,Centennial Dinner Seating Diagram,"Razmi︠e︡shchenīe za vysochaĭshimʺ obi︠e︡dennymʺ stolomʺ 13-go Dekabri︠a︡ 1902 goda vʺ zalakhʺ Zimnago dvort︠s︡a, three unnumbered pages",3 pages of 5 pages total,ldpd:113813,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Centennial Dinner Seating Diagram of the guests at His Imperial Majesty's table,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"December 13, 1902 (13 Dekabri︠a︡ 1902 goda)",1902-12-13,TRUE,,,,,,,,,,,"Zimniĭ dvoret︠s︡ (Saint Petersburg, Russia)",http://id.worldcat.org/fast/631660,fast,corporate,,,,,,,Anniversaries,http://id.worldcat.org/fast/809757,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4m001.jpg,filename,,asset,russimp_eyy_001,russimp_eyy_000,Three unnumbered pages,,,ldpd:148,Original filename: 4m001.tif,7918,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_pqu_000,,Reunion of Former Imperial Pages,,,ldpd:113973,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,still image,,,,,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Paris,,reformatted digital,,,,"Photograph of a former Pages' reunion in Paris February 5, 1933",,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,"February 5, 1933",1933-02-05,TRUE,,,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
5r001.jpg,filename,TRUE,asset,russimp_pqu_001,russimp_pqu_000,Reunion of Former Imperial Pages,,,ldpd:3,Original filename: 5r001.tif,7941,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_qgy_000,,Schedule of the ceremonial festivities on the occasion of the divine coronation of their imperial majesties,Rospisanīe dneĭ torzhestvʺ i prazdnestvʺ predstoi︠a︡shchago Sv. Koronovanīi︠a︡ ikhʺ Imperatorskikhʺ Velichestvʺ,,ldpd:113964,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Gift of Aleksei Mozhaiskii, 1982",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Moscow,,reformatted digital,,,,Schedule of the ceremonial festivities on the occasion of the divine coronation of their imperial majesties,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"January 20, 1896",1896-01-20,TRUE,,,,,,,,,,,"Nicholas II, Emperor of Russia, 1868-1918",http://id.loc.gov/authorities/names/n79065459,naf,personal,,,,,,,Coronations,http://id.worldcat.org/fast/879576,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3f001.jpg,filename,,asset,russimp_qgy_001,russimp_qgy_000,Schedule of the ceremonial festivities on the occasion of the divine coronation of their imperial majesties,,,ldpd:338,Original filename: 3f001.tif,7893,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_bgc_000,,Schedule of Sentries,Rospisanīe postovʺ,,ldpd:113931,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Schedule of Sentries; verso pages of the Sentry Duty Registry signed by Nicholas II,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"February 26, 1903 (""26"" fevrali︠a︡ 1903 goda)",1903-02-26,TRUE,,,"Nicholas II, Emperor of Russia, 1868-1918",http://id.loc.gov/authorities/names/n79065459,naf,personal,TRUE,Autographer,http://id.loc.gov/vocabulary/relators/ato,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5b001.jpg,filename,,asset,russimp_bgc_001,russimp_bgc_000,Schedule of Sentries,,,ldpd:108,Original filename: 5b001.tif,7925,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_dfq_000,,Sa Majesté la Reine des Hellènes: Place-card,Her Majesty the Queen's of Greece: Place-card,,ldpd:113966,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,French,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/fre,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,Moscow,,reformatted digital,,,,Nicholas II Coronation. Her Majesty the Queen's of Greece place-card,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"May 14, 1896",1896-05-14,TRUE,,,,,,,,,,,"Olga, Queen, consort of George I, King of the Hellenes, 1851-1926",http://id.loc.gov/authorities/names/n91000202,naf,personal,"Nicholas II, Emperor of Russia, 1868-1918",personal,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/3k001.jpg,filename,,asset,russimp_dfq_001,russimp_dfq_000,Sa Majesté la Reine des Hellènes: Place-card,,,ldpd:313,Original filename: 3k001.tif,7898,https://exhibitions.library.columbia.edu/exhibits/show/pages/imperial_life/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_pjl_000,,Sentry Duty Register,,,ldpd:113932,,,,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,Sentry Duty Registry signed by Nicholas II,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"February 27, 1903",1903-02-27,TRUE,,,"Nicholas II, Emperor of Russia, 1868-1918",http://id.loc.gov/authorities/names/n79065459,naf,personal,TRUE,Autographer,http://id.loc.gov/vocabulary/relators/ato,marcrelator,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5b002.jpg,filename,,asset,russimp_pjl_001,russimp_pjl_000,Sentry Duty Register,,,ldpd:113,Original filename: 5b002.tif,7926,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_rwh_000,,Centennial Attendees List,Spisokʺ deputat︠s︡iĭ na stoli︠e︡tnemʺ i︠u︡bilei︠e︡ Pazheskago ego Imperatorskago Velichestva Korpusa 14 Dekabri︠a︡ 1902 g.,,ldpd:113972,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,List of honorable representatives attending the Imperial Corps of Page centennial celebration,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"December 14, 1902 (14 Dekabri︠a︡ 1902)",1902-12-14,TRUE,,,,,,,,,,,Pazheskīĭ Ego Imperatorskago Velichestva korpus (Russia),http://id.loc.gov/authorities/names/n82277616,naf,corporate,,,,,,,Anniversaries,http://id.worldcat.org/fast/809757,fast,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4i001.jpg,filename,,asset,russimp_rwh_001,russimp_rwh_000,Page 1,,,ldpd:198,Original filename: 4i001.tif,7914,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4i002.jpg,filename,,asset,russimp_rwh_002,russimp_rwh_000,Page 2,,,ldpd:193,Original filename: 4i002.tif,8257,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/4i003.jpg,filename,,asset,russimp_rwh_003,russimp_rwh_000,Page 3,,,ldpd:188,Original filename: 4i003.tif,8258,https://exhibitions.library.columbia.edu/exhibits/show/pages/celebrations/images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,item,russimp_esa_000,,List of Nicholas II and the Imperial Family under house arrest at the Alexander Palace,"Spisokʺ lit︠s︡ʺ, nakhodi︠a︡shchikhsi︠a︡ podʺ okhranoĭ vʺ Aleksandrovskomʺ Dvort︠s︡i︠e︡",,ldpd:113987,,,,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,text,,Russian,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/rus,,,,"Purchase, 1957",ownership,Soiuz Pazhei Records,http://id.library.columbia.edu/term/23912814-08c7-48f5-a133-e60a8a80d990,"Rare Book and Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Bakhmeteff Archive of Russian and East European History and Culture,St. Petersburg,,reformatted digital,,,,List of the Imperial Family and entourage under house arrest,,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,March 1917,1917-03,TRUE,,,,,,,,,,,"Nicholas II, Emperor of Russia, 1868-1918",http://id.loc.gov/authorities/names/n79065459,naf,personal,,,,,,,"Soviet Union--History--Revolution, 1917-1921",http://id.loc.gov/authorities/subjects/sh85125808,lcsh,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5l001.jpg,filename,,asset,russimp_esa_001,russimp_esa_000,Page 1,,,ldpd:43,Original filename: 5l001.tif,7935,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ldpd.cul.columbia.edu/russiancorp/5l002.jpg,filename,,asset,russimp_esa_002,russimp_esa_000,Page 2,,,ldpd:38,Original filename: 5l002.tif,8267,https://exhibitions.library.columbia.edu/exhibits/show/pages/1917/imaages_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
