_project.string_key,note-1:note_value,note-1:note_type,_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,omeka_identifier-1:omeka_identifier_value,omeka_identifier-2:omeka_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_role-3:name_role_term.value,name-1:name_role-3:name_role_term.authority,name-1:name_role-3:name_role_term.uri,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,name-2:name_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-2:name_role_term.value,name-2:name_role-2:name_role_term.authority,name-2:name_role-2:name_role_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_term.authority,name-3:name_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_term.authority,name-4:name_term.uri,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_role-2:name_role_term.value,name-4:name_role-2:name_role_term.authority,name-4:name_role-2:name_role_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_term.authority,name-5:name_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_term.authority,name-6:name_term.uri,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_role-2:name_role_term.value,name-6:name_role-2:name_role_term.authority,name-6:name_role-2:name_role_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_term.authority,name-7:name_term.uri,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,date_created-1:date_created_start_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_key_date,note-2:note_value,note-2:note_type,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,location-1:location_term.value,location-1:location_term.uri,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,form-3:form_term.value,form-3:form_term.authority,form-3:form_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_geographic-3:subject_geographic_term.value,subject_geographic-3:subject_geographic_term.authority,subject_geographic-3:subject_geographic_term.uri,subject_temporal-1:subject_temporal_term.value,subject_temporal-1:subject_temporal_term.authority,subject_temporal-1:subject_temporal_term.uri,subject_temporal-2:subject_temporal_term.value,subject_temporal-2:subject_temporal_term.authority,subject_temporal-2:subject_temporal_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,restriction_on_access-1:restriction_on_access_value,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,object_in_context_url-1:object_in_context_url_value,_restrictions.restricted_size_image,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,abstract-1:abstract_value,note-5:note_value,note-6:note_value,note-7:note_value,note-8:note_value,note-9:note_value,note-10:note_value,note-11:note_value,note-12:note_value,note-13:note_value,note-3:note_type,note-3:note_value,note-4:note_type,note-4:note_value
,,,stokes_arq,,item,,,"Buxton, Charles, 1768-1833",personal,naf,http://id.loc.gov/authorities/names/n84024481,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Tiebout, Cornelius, 1777-1832",personal,naf,http://id.loc.gov/authorities/names/n88080165,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,,,,"Smith, Charles, map publisher",personal,naf,http://id.loc.gov/authorities/names/n88080151,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Statues,fast,http://id.worldcat.org/fast/1132151,Fortification,fast,http://id.worldcat.org/fast/933024,,,,,,,"Washington, George, 1732-1799",personal,naf,http://id.loc.gov/authorities/names/n86140996,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,,,,,,,,The,Bowling Green Washington,,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"The view in the background depicts the Fort, the Kennedy House, the Bowling Green with the pedestal of the statue of George III, and British troops and ships evacuating the city.","Plate 52 from volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","Reproduction of original engraving on copper, dated 1798 and depicting November 25, 1783, from the collection of I.N. Phelps Stokes.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000601.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_001_00000619.jpg,Original filename,stokes_arq_000,stokes_arq,asset,omeka_854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,The,Bowling Green Washington,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_arw,,item,,,"Vinckeboons, Joan",personal,naf,http://id.loc.gov/authorities/names/n81089279,Cartographer,marcrelator,http://id.loc.gov/vocabulary/relators/ctg,Attributed name,marcrelator,http://id.loc.gov/vocabulary/relators/att,,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,Dutch,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/dut,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,,,,,De,"Manatvs. Op De Noort Riuier; The Manatus Map - Castello Copy; The Manatus Map - Harrisse Copy - The so-called ""Vingboons Survey""",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Two images on the page. Caption: ""Manhattan Island copy made c. 1660 from original of 1639"" (Florence Villa Castello)","Plate 3 from volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 3-a] De Manatvs. op de Noort Riuier (The Manatus map - Castello copy): Reproduction of original manuscript on paper, itself a copy made circa 1670 in Holland of an earlier work dated 1639, from the collection of the Villa Castello, Tuscany.","[Plate 3-b] Manatus Gelegen op de Noot Riuier (The Manatus map - Harrisse copy): Reproduction of original manuscript on paper, circa 1670, itself a copy of an earlier work dated 1639, attributed to Joannes Vingboons (Joan Vinckeboons), from the collections of the Library of Congress, from a bequest by Mr. Henry Harisse. See related image in the New York Public Digital Collections: https://digitalcollections.nypl.org/items/510d47d9-7c01-a3d9-e040-e00a18064a99","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000178.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,"The Italian Government. Preserved in the Villa Castello, near Florence (plate 3-a)",ownership of original,Library of Congress (plate 3-b)
,ldpd_5800727_001_00000179.jpg,Original filename,stokes_arw_000,stokes_arw,asset,omeka_1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,De,"Manatvs. Op De Noort Riuier; The Manatus Map - Castello Copy; The Manatus Map - Harrisse Copy - The so-called ""Vingboons Survey""",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch1,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_auf,,item,,,"Schmidt, F.",personal,,,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Rogers, Isaiah, 1800-1869",personal,naf,http://id.loc.gov/authorities/names/nr91025394,Architect,marcrelator,http://id.loc.gov/vocabulary/relators/arc,,,,"Endicott, George, 1802-1848",personal,naf,http://id.loc.gov/authorities/names/n85352219,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Bufford, John Henry, 1810-1870",personal,naf,http://id.loc.gov/authorities/names/n84043743,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Hotels,fast,http://id.worldcat.org/fast/961767,Buildings,fast,http://id.worldcat.org/fast/840962,,,,,,,"Fifth Avenue Hotel (New York, N.Y.)",corporate,naf,http://id.loc.gov/authorities/names/n94122205,"Park Hotel (New York, N.Y.)",corporate,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,"Park Hotel (a. Plate 22-a); Fifth Avenue Hotel, New York (a. Plate 22-b)",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,"A. Plate 22-a and A. Plate 22-b  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[A. Plate 22-a] Park Hotel: Reproduction of original lithograph, dated 1834, drawn by F. Schmidt, with I. Rogers the architect, and Endicott the lithographer, from the collection of Percy R. Pyne, 2d, Esq. (Pyne Collection).","[A. Plate 22-b]: Fifth Avenue Hotel, New York: Reproduction of original lithograph by J. H. Bufford, about 1860, from the collection of Edward W.C. Arnold, Esq.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000686.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,From the Pyne Collection,ownership of original,"Edward W.C. Arnold, Esq."
,ldpd_5800727_003_00000686.jpg,Original filename,stokes_auf_000,stokes_auf,asset,omeka_3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Park Hotel (a. Plate 22-a); Fifth Avenue Hotel, New York (a. Plate 22-b)",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/addenda-plates-2,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_ayb,,item,,,"Macarthy, Jennie F.",personal,,,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,"Macarthy, Clinton H.",personal,,,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Land grants,fast,http://id.worldcat.org/fast/991259,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,,,,,,Map of the Dutch Grants,,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,"C. Plate 87  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","Reproduction of original map, compiled for the publication by J.F. and C.H. Macarthy, between 1914 and 1916, depicting ground-briefs and their historical data up to 1664; provenance unknown.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000670.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,,,
,ldpd_5800727_002_00000670.jpg,Original filename,stokes_ayb_000,stokes_ayb,asset,omeka_3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Map of the Dutch Grants,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/s4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_ayj,,item,,,G.W. Bromley & Co.,corporate,naf,http://id.loc.gov/authorities/names/n50081706,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Welcke, Robert A.",personal,naf,http://id.loc.gov/authorities/names/n50002439,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Grids (Cartography),fast,http://id.worldcat.org/fast/947877,Streets,fast,http://id.worldcat.org/fast/1134794,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,Harlem River (N.Y.),lcsh,http://id.loc.gov/authorities/subjects/sh88003387,Twentieth century,fast,http://id.worldcat.org/fast/1159810,,,,,,,,,"Outline and Index, Map of New York City, Borough of Manhattan: Plate 44",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original map, dated 1908.","C. Plate 96-44  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000832.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,,,,
,ldpd_5800727_002_00000832.jpg,Original filename,stokes_ayj_000,stokes_ayj,asset,omeka_3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Part of Sections 6, 7 and 8",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/s6_4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_baz,,item,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,,,,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Church buildings,fast,http://id.worldcat.org/fast/860599,Streets,fast,http://id.worldcat.org/fast/1134794,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Wall Street (New York, N.Y.)",lcsh,http://id.loc.gov/authorities/subjects/sh85144918,"Lower Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n2013072481,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,Wall Street,,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original colored lithograph, artist and lithographer unknown, circa 1834, depicting circa 1829, from the collections of the New York Historical Society.","Plate 105  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000158.html?toggle=image&amp;menu=maximize&amp;top=200px&amp;left=70px",,,,,,,,ownership of original,New York Historical Society,,
,ldpd_5800727_003_00000158.jpg,Original filename,stokes_baz_000,stokes_baz,asset,omeka_3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Wall Street,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-5-the-war-of-1812-3,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_bbv,,item,,,"Fritsch, F. J. (Franz J.)",personal,naf,http://id.loc.gov/authorities/names/no2014093670,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Armed Forces,fast,http://id.worldcat.org/fast/814586,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,38th Regiment Jefferson Guards New York State Artillery,,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original colored lithograph depicting circa 1843, dated 1843, from the collection of I.N. Phelps Stokes.","Plate 127  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000354.html?toggle=image&amp;menu=maximize&amp;top=200px&amp;left=70px",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_003_00000354.jpg,Original filename,stokes_bbv_000,stokes_bbv,asset,omeka_3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,38th Regiment Jefferson Guards New York State Artillery,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-6-period-1a,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
