_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-3:name_term.authority,name-3:name_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_term.authority,name-4:name_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-5:name_term.authority,name-5:name_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_term.authority,name-6:name_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,name-7:name_term.authority,name-7:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri\,location-1:location_term.value,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_sublocation,note-1:note_value,note-1:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,place_of_origin-2:place_of_origin_value,place_authority_identifier2,place_of_origin-3:place_of_origin_value,place_authority_identifier3,place_of_origin-4:place_of_origin_value,place_authority_identifier4,relatedItem_Project,projectURL,note-4:note_value,note-4:note_type,publisher-1:publisher_value,publisher-2:publisher_value,publisher-3:publisher_value,note-5:note_value,note-5:note_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
item,,judging_book_cover,Park Benjamin Papers,,"Arthur, T. S. (Timothy Shay), 1809-1885",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50001885,J.M. Fairchild & Co.,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr2002015381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857,,,1857,New Edition.,6174954,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BENJAMIN 812Ar7 V5,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,J. M. Fairchild & Co.,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Book spines,fast,http://id.worldcat.org/fast/836246,Villages,fast,http://id.worldcat.org/fast/1166969,,,,,,,,,,,,,,,,"Retiring from Business; or, The Rich Man's Error",judgingbookcover_rbr
asset,judgingbookcover_rbr,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_5017,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/selected_spines/items_1_8,,,,,,,,,,GBF232.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spine,judgingbookcover_rbr_001
item,,judging_book_cover,,,"Cary, Elisabeth Luther, 1867-1936",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50034779,"Armstrong, Margaret, 1867-1944",personal,Cover designer,marcrelator,http://id.loc.gov/vocabulary/relators/cov,naf,http://id.loc.gov/authorities/names/n84226647,G.P. Putnam's Sons,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/n85192102,Knickerbocker Press,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr00005048,,,,,,,,,,,,,,,,,,,,,,1901,,,1901,"Cover design by Margaret Armstrong (1867-1944), reused from the same author's Browning, Poet and Man, A Survey, (New York 1899)",267314,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,ND497.R8 C3,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Kenneth A. Lohf,ownership,G. P. Putnam's Sons,The Knickerbocker Press,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Grapes,fast,http://id.worldcat.org/fast/946524,,,,,,,,,,,,,,,The,Rossettis: Dante Gabriel and Christina,judgingbookcover_rdg
asset,judgingbookcover_rdg,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4997,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/designer_buildings/items_25_27,,,,,,,,,,GBF212.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_rdg_001
item,,judging_book_cover,,,"Sproat, George G. B.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,,,"Maxwell, J.H.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,,,1888,,,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Castle-Douglas,http://viaf.org/viaf/140830068,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Coleman O. Parsons,ownership,"J. H. Maxwell, ""Advertiser"" Office",,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Lettering,fast,http://id.worldcat.org/fast/996769,,,,,,,,,,,,,,,The,Rose o' Dalma Linn: and Other Lays o' Gallowa',judgingbookcover_rdl
asset,judgingbookcover_rdl,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4968,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/plain/items_8_14,,,,,,,,,,GBF183.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_rdl_001
item,,judging_book_cover,,,"Mayo, Sarah C. Edgarton (Sarah Carter Edgarton), 1819-1848",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/no91003419,B.B. Mussey and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr91018075,"Tomkins, A.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,,,1848,,5544183,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B810.81 R72,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,B. B. Mussey & Co.,A. Tomkins,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Rose of Sharon,fast,http://id.worldcat.org/fast/1715740,,,,,,,,,,,,,,,The,"Rose of Sharon: a Religious Souvenir, for MDCCCXLVIII",judgingbookcover_rsr
asset,judgingbookcover_rsr,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4850,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_1_11,,,,,,,,,,GBF062.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_rsr_001
item,,judging_book_cover,,,"Le Gallienne, Richard, 1866-1947",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n80057179,"Bradley, Will, 1868-1962",personal,Cover designer,marcrelator,http://id.loc.gov/vocabulary/relators/cov,naf,http://id.loc.gov/authorities/names/n83013560,"Lane, John, 1854-1925",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/n81042780,Bodley Head (Firm),corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr88010186,,,,,,,,,,,,,,,,,,,,,,1898,,,1898,First Edition. Cover design by Will H. Bradley (1868-1962).,6023636,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B825L515 V538 1898,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Frederick Coykendall,ownership,"John Lane, The Bodley Head",,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,The,Romance of Zion Chapel,judgingbookcover_rzc
asset,judgingbookcover_rzc,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4993,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/designer_buildings/items_17_24,,,,,,,,,,GBF208.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_rzc_001
item,,judging_book_cover,Book Arts Collection,http://id.library.columbia.edu/term/67352f9a-3ebe-40ff-a87c-717b2b82bd5d,"Guinot, Eugène, 1812-1861",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n90691406,"Johannot, Tony, 1803-1852",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,naf,http://id.loc.gov/authorities/names/n50038589,"Lami, Eugène Louis, 1800-1890",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,,,,naf,http://id.loc.gov/authorities/names/nr89006649,"Français, Louis, 1814-1897",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,naf,http://id.loc.gov/authorities/names/nr92034024,Jacquemot,personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,,,"Bourdin, Ernest",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/no2011137349,"Mitchell, J.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,1853,,approximate,1853,,6204223,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BOOKART 017.1Fr J59 1853G,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,Paris (France),http://id.loc.gov/authorities/names/n79058874,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,J. Mitchell,Ernest Bourdin,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Devices (Heraldry),fast,http://id.worldcat.org/fast/891970,,,,,,,,,,,,Baden-Baden (Germany),naf,http://id.loc.gov/authorities/names/n50057123,A,Summer at Baden-Baden,judgingbookcover_sbb
asset,judgingbookcover_sbb,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4938,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_1_8,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/introduction,,,,,,,,,GBF152.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_sbb_001
item,,judging_book_cover,,,"Swinburne, Algernon Charles, 1837-1909",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n79047585,"Rossetti, Dante Gabriel, 1828-1882",personal,Cover designer,marcrelator,http://id.loc.gov/vocabulary/relators/cov,naf,http://id.loc.gov/authorities/names/n80044816,"Ellis, Frederick Startridge, 1830-1901",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/n50008884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,,,1871,Cover design by Dante Gabriel Rossetti (1828-1882),6090179,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B825Sw6 W 1871,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Mrs. Helen Lamont,ownership,F. S. Ellis,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Sun,fast,http://id.worldcat.org/fast/1245970,Moon,fast,http://id.worldcat.org/fast/1240375,,,,,,,,,,,,,Songs Before Sunrise,judgingbookcover_sbs
asset,judgingbookcover_sbs,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4975,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/designer_buildings/items_1_8,,,,,,,,,,GBF190.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_sbs_001
item,,judging_book_cover,,,"Carter, Robert, 1819-1879",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n89617972,Crosby and Ainsworth,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr92034444,"Felt, Oliver Selwyn, 1836-1868",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/nr90003343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,,,1865,,6131611,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B974 C245,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bancroft Fund,ownership,Crosby and Ainsworth,Oliver S. Felt,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Book spines,fast,http://id.worldcat.org/fast/836246,,,,,,,,,,,,,,,,,,A,Summer Cruise on the Coast of New England,judgingbookcover_scc
asset,judgingbookcover_scc,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_5019,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/selected_spines/items_9_16,,,,,,,,,,GBF234.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spine,judgingbookcover_scc_001
item,,judging_book_cover,Seligman Books,http://id.library.columbia.edu/term/3fb8085f-ec60-4b0c-aa24-421a6583d4a5,"Pinkerton, Allan, 1819-1884",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50011019,G.W. Carleton & Co.,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr2002016770,"Sampson Low, Son & Co.",corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/nr99035450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,,,1878,,5492090,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,SELIGMAN 1878A P65,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,G. W. Carleton & Co.,S. Low Son & Co.,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Eye,fast,http://id.worldcat.org/fast/919113,,,,,,,,,,,,,,,,"Strikers, Communists, Tramps and Detectives",judgingbookcover_sct
asset,judgingbookcover_sct,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4911,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_25_32,,,,,,,,,,GBF125.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_sct_001
item,,judging_book_cover,,,"Adams, Charles, 1808-1890",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n88667954,"King, Dexter S.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n86053892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,1838,,,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of George A. Plimpton,ownership,D. S. King,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Embossed bindings,fast,http://id.worldcat.org/fast/908371,Patterns,fast,http://id.worldcat.org/fast/1424065,,,,,,,,,,,,,,,A,"System of English Grammar; Constructed upon the Basis of Murray's Grammar, and Adapted to the Use of Schools, Academies, and Private Learners",judgingbookcover_seg
asset,judgingbookcover_seg,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4791,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/cloths/embossed,,,,,,,,,,GBF004.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_seg_001
item,,judging_book_cover,,,"Wise, Daniel, 1813-1898",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n85368800,"Magee, James P.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n86143786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855,,,1855,Imprint: For Sale by J.P. Magee,5573254,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B812W755 W 1855,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bancroft Fund,ownership,J. P. Magee,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,,"Sacred Echoes from the Harp of David; Containing Illustrations, Meditations and Suggestions, Founded on Select Passages of the Book of Psalms, and Intended to Aid Earnest Christians in Their Endeavors to Attain Experimental and Practical Holiness",judgingbookcover_seh
asset,judgingbookcover_seh,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4857,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_12_23,,,,,,,,,,GBF069.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_seh_001
item,,judging_book_cover,,,"Yeats, W. B. (William Butler), 1865-1939",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n78095579,"Gyles, Althea, 1868-1949",personal,Cover designer,marcrelator,http://id.loc.gov/vocabulary/relators/cov,naf,http://id.loc.gov/authorities/names/nb2007007190,Lawrence & Bullen,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/nr2003002951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,,,1897,Cover design by Althea Gyles,558465,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B825Ye3 W 1897,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Frederick Coykendall,ownership,"Lawrence & Bullen, Limited",,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,The,Secret Rose,judgingbookcover_ser
asset,judgingbookcover_ser,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4992,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/designer_buildings/items_17_24,,,,,,,,,,GBF207.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_ser_001
