item - itemId,item - public,item - featured,item - MODS - PublicationPlace 1,item - MODS - PublicationPlace 2,item - MODS - PublicationPlace 3,item - MODS - PublicationPlace 4,item - MODS - TypeofDate,item - MODS - DigitalOrigin,item - MODS - RepositoryName,Item - MODS - RepositoryName - code,item - MODS - LanguageofCataloging,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - FormGenre,item - MODS - PublicationDate,item - MODS - Notes,item - MODS - Collection,item - AdditionalItemMetadata - Provenance,item - MODS - PhysicalDescription,item - MODS - ShelfLocation,item - DublinCore - Publisher 1,item - DublinCore - Publisher 2,item - DublinCore - Title,item - DublinCore - Title - Whole,item - DublinCore - Title - Part,item - DublinCore - Relation,item - DublinCore - Creator 1,item - DublinCore - Creator 2,item - DublinCore - Identifier,item - DublinCore - Description,item - DublinCore - Language,item - DublinCore - Date,item - DublinCore - Source,item - OriginalFileLoadedIntoOmeka,item - ItemType,item - OmekaCollection,project URL,item in context 1,item in context 2
4931,1,0,Boston,Chicago,Toronto,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1856,,books,1856,,,,,,L. P. Crown & Co,C. W.: Bostwick & Barnard,"Thrilling Adventures among the Indians: Comprising the Most Remarkable Personal Narrative in the Early Indian Wars, as Well as of Incidents in the Recent Indian Hostilities in Mexico and Texas. Cover","Thrilling Adventures among the Indians: Comprising the Most Remarkable Personal Narrative in the Early Indian Wars, as Well as of Incidents in the Recent Indian Hostilities in Mexico and Texas",Cover,,"Frost, John, 1800-1859",,CLIO_5504426,,,1856,,original filename: GBF145.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/introduction,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/items_1_9
4932,1,0,Boston,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1864,,books,1864,,,,,,J. E. Tilton and Company,,Adventures of Dick Onslow among the Red Skins: A Book for Boys. Cover,Adventures of Dick Onslow among the Red Skins: A Book for Boys,Cover,,"Kingston, William Henry Giles, 1814-1880",,CLIO_6089111,,,1864,,original filename: GBF146.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/items_1_9,
4930,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1851,,books,1851,,,Gift of Morris H. Saffron,,,Harper & Brothers,,Forest Life and Forest Trees. Cover,Forest Life and Forest Trees,Cover,,"Springer, John S.",,CLIO_6134158,,eng,1851,,original filename: GBF144.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/items_1_9,
4929,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1844,,books,1844,,,Bancroft Fund,,,Henry G. Langley,,"Commerce of the Prairies: Or the Journal of a Santa Fè trader : during eight expeditions across the great western prairies, and a residence of nearly nine years in northern Mexico. Cover","Commerce of the Prairies: Or the Journal of a Santa Fè trader : during eight expeditions across the great western prairies, and a residence of nearly nine years in northern Mexico",Cover,,"Gregg, Josiah, 1806-1850",,CLIO_6132875,,,1844,,original filename: GBF143.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/wild_west/items_1_9,
4928,1,0,London,New York,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1895,,books,1895,,,Gift of Solton and Julia Engel,,,Macmillan and Co.,,Second Jungle Book. Cover,Second Jungle Book,Cover,,"Kipling, Rudyard, 1865-1936",,,,,1895,,original filename: GBF142.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4927,1,0,London,New York,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1894,,books,1894,,,Gift of Solton and Julia Engel,,,Macmillan and Co.,,Jungle Book. Cover,Jungle Book,Cover,,"Kipling, Rudyard, 1865-1936",,,,,1894,,original filename: GBF141.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4926,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1882,,books,1882,,,Gift of Morris H. Saffron,,,Harper & Brothers,,Farm Ballads. Cover,Farm Ballads,Cover,,"Carleton, Will, 1845-1912",,CLIO_512031,,eng,1882,,original filename: GBF140.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4925,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1881,,books,1881,,,Samuels Fund,,,Burns & Oates,,"Ethna; or, Etchings in Black and White. Cover","Ethna; or, Etchings in Black and White",Cover,,"Laidlaw, Stuart, Mrs.",,CLIO_2555751,,eng,1881,,original filename: GBF139.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4923,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1876,,books,1876,Illustrated by Miss L. B. Humphrey,,Gift of Sarah B. Russell Estate,,,"Lee, Shepard and Dillingham",,"Lottie Eames; or, ""Do Your Best, and Leave the Rest"". Cover","Lottie Eames; or, ""Do Your Best, and Leave the Rest""",Cover,,"Humphrey, L. B., Miss",,,,eng,1876,,original filename: GBF137.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4924,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1876,,books,1876,,,Bancroft Fund,,,Harper & Brothers,,Catskill Fairies ; Illustrated by Alfred Fredericks. Cover,Catskill Fairies ; Illustrated by Alfred Fredericks,Cover,,"Johnson, Virginia W. (Virginia Wales), 1849-1916",,CLIO_5559389,,eng,1876,,original filename: GBF138.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4922,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1876,,books,1876,,,Bequest of F. A. P. Barnard and Mrs. M. M. Barnard,,,Harper & Brothers,,Geographical Distribution of Animals: With a Study of the Relations of Living and Extinct Faunas as Elucidating the Past Changes of the Earth's Surface. Cover,Geographical Distribution of Animals: With a Study of the Relations of Living and Extinct Faunas as Elucidating the Past Changes of the Earth's Surface,Cover,,"Wallace, Alfred Russel, 1823-1913",,CLIO_3432241,,eng,1876,,original filename: GBF136.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_41_47,
4921,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1874,,books,1874,,,,,,T. Nelson,,Ocean and Its Wonders. Cover,Ocean and Its Wonders,Cover,,"Ballantyne, R. M. (Robert Michael), 1825-1894",,CLIO_6165991,,eng,1874,,original filename: GBF135.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4920,1,0,Glasgow,Edinburgh,London,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1861,,books,1861,,,Gift of Coleman O. Parsons,,,Blackie and Son,,Book of Scottish Ballads; Collected and Illustrated with Historical and Critical Notices. Cover,Book of Scottish Ballads; Collected and Illustrated with Historical and Critical Notices,Cover,,"Whitelaw, Alexander",,CLIO_2405042,,eng,1861,,original filename: GBF134.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4919,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1858,,books,1858,Stamp cut by John Leighton (1822-1912),,Gift of Mr. and Mrs. Edmund Astley Prentis,,,Richard Bentley,,Bentley Ballads. Cover,Bentley Ballads,Cover,,"Doran, Dr. (John), 1807-1878","Leighton, John, 1822-1912",CLIO_6056834,,eng,1858,,original filename: GBF133.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4918,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1877,,books,1877,,,Gift of Morris H. Saffron,,,Tinsley Brothers,,Cambridge Freshman. Cover,Cambridge Freshman,Cover,,"Rice, James, 1843-1882",,CLIO_25245,,eng,1877,,original filename: GBF132.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4916,1,0,Philadelphia,,,,approximate,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1888,,books,ca. 1888,American Type Founders Company Library,,,,,The Company,,Paper-Folding Machinery Manufactured and Sold by Chambers Brothers Company. Cover,Paper-Folding Machinery Manufactured and Sold by Chambers Brothers Company,Cover,,Chamber Brothers Company,,,,eng,circa 1888,,original filename: GBF130.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4917,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1893,,books,1893,,,Gift of Frederick Coykendall,,,Chatto & Windus,,Idler Magazine: An Illustrated Monthly. Cover,Idler Magazine: An Illustrated Monthly,Cover,,,,CLIO_5521378,,eng,1893,,original filename: GBF131.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4915,1,0,Keokuk,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1887,,books,1887,,,Bequest of Allan Nevins,,,R. B. Ogden & Son,,"History of the Fifteenth Regiment, Iowa Veteran Volunteer Infantry. Cover","History of the Fifteenth Regiment, Iowa Veteran Volunteer Infantry",Cover,,"Belknap, William W. (William Worth), 1829-1890",,CLIO_1192669,,eng,1887,,original filename: GBF129.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4914,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1887,,books,1887,,,Gift of Morris H. Saffron,,,Tr,,Lotus and Jewel. Cover,Lotus and Jewel,Cover,,"Arnold, Edwin, Sir, 1832-1904",,CLIO_43567,,eng,1887,,original filename: GBF128.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,
4913,1,0,Cincinnati,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1884,,books,1884,,Seligman Collection,,,,Robert Clarke & Co.,,Benner's Prophecies of Future Ups and Downs in Prices. Cover,Benner's Prophecies of Future Ups and Downs in Prices,Cover,,"Benner, Samuel",,CLIO_5492214,Third Edition.,eng,1884,,original filename: GBF127.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_25_32,
4912,1,0,Philadelphia,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1883,,books,1883,American Type Founders Company Library,,,,,"MacKellar, Smiths & Jordan",,"American Printer: A Manual of Typography, Containing Practical Directions for Managing All Departments of a Printing Office, As Well As Complete Instructions for Apprentices. Cover","American Printer: A Manual of Typography, Containing Practical Directions for Managing All Departments of a Printing Office, As Well As Complete Instructions for Apprentices",Cover,,"MacKellar, Thomas, 1812-1899",,CLIO_6173306,,eng,1883,,original filename: GBF126.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_25_32,
4911,1,0,New York,London,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1878,,books,1878,,Seligman Collection,,,,G. W. Carleton & Co.,S. Low & Co.,"Strikers, Communists, Tramps and Detectives. Cover","Strikers, Communists, Tramps and Detectives",Cover,,"Pinkerton, Allan, 1819-1884",,CLIO_5492090,,,1878,,original filename: GBF125.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4911,
4910,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1878,,books,1878,,,,,,G. P. Putnam's Sons,,Apple-Blossoms: Verses of Two Children. Cover,Apple-Blossoms: Verses of Two Children,Cover,,"Goodale, Dora Read, 1866-1953",,CLIO_5558415,,,1878,,original filename: GBF124.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4910,
4909,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1877,,books,1877,,,Gift of Moritz Jagendorf,,,Chatto and Windus,,"Finger-Ring Lore: Historical, Legendary, Anecdotal. Cover","Finger-Ring Lore: Historical, Legendary, Anecdotal",Cover,,"Jones, William, F.S.A.",,CLIO_46245,,eng,1877,,original filename: GBF123.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4909,
4908,1,0,Boston,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1874,,books,1874,,,Gift of Sarah B. Russell Estate,,,James R. Osgood and Company,,"Trotty's Wedding Tour, and Story-Book. Cover","Trotty's Wedding Tour, and Story-Book",Cover,,"Phelps, Elizabeth Stuart, 1844-1911",,CLIO_6160279,,,1874,,original filename: GBF122.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4908,
4907,1,0,Boston,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1874,,books,1874,,,Bequest of Allan Nevins,,,James R. Osgood and Company,,"Coupon Bonds, and Other Stories. Cover","Coupon Bonds, and Other Stories",Cover,,"Trowbridge, J. T. (John Townsend), 1827-1916",,CLIO_5573330,,,1874,,original filename: GBF121.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4907,
4906,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1872,,books,1872,Harper Library,,,,,Harper & Brothers,,Dogs and Their Doings. Cover,Dogs and Their Doings,Cover,,"Morris, F. O. (Francis Orpen), 1810-1893",,,,,1872,,original filename: GBF120.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4906,
4905,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1871,,books,1871,,,Bancroft Fund,,,American News Company,,"Golden Ladder; or, The Stolen Jewel. Cover","Golden Ladder; or, The Stolen Jewel",Cover,,"Wright, Sarah A. (Sarah Ann)",,CLIO_5573490,,,1871,,original filename: GBF119.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4905,
4904,1,0,London,,,,questionable,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1870,1879,books,187-?,Illustrated by John Leech,,Gift of Gonzalez Lodge,,,"Bradbury, Agnew & Co.",,Comic History of Rome Cover,Comic History of Rome,Cover,,"À Beckett, Gilbert, 1837-1891","Leech, John",CLIO_6165010,,,1870-1879?,,original filename: GBF118.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4904,
4902,1,0,Boston,New York,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1868,,books,1868,,,Gift of George A. Plimpton,,,Crosby and Ainsworth; New York,Oliver S. Felt,"Theory and Art of Penmanship: a Manual for Teachers, Containing a Full Statement of Payson, Dunton, and Scribner's Celebrated Method of Teaching; Including Class-Drill, Writing in Concert, Criticism and Correction of Errors, Hints Towards Awakening Interest, Etc.: Together with a Complete Analysis and Synthesis of Script Letters, as Developed in Their Series of Writing-Books. Cover","Theory and Art of Penmanship: a Manual for Teachers, Containing a Full Statement of Payson, Dunton, and Scribner's Celebrated Method of Teaching; Including Class-Drill, Writing in Concert, Criticism and Correction of Errors, Hints Towards Awakening Interest, Etc. : Together with a Complete Analysis and Synthesis of Script Letters, as Developed in Their Series of Writing-Books",Cover,,,,CLIO_1848540,Fifth Edition.,eng,1868,,original filename: GBF116.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4902,
4903,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1869,,books,1869,,,,,,The Religious Tract Society,,"Child's Companion and Juvenile Instructor, 1869. Cover","Child's Companion and Juvenile Instructor, 1869",Cover,,,,,,,1869,,original filename: GBF117.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4903,
4901,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1868,,books,1868,,Park Benjamin Collection,,,,Hurd and Houghton,,"King Sham, and Other Atrocities in Verse; Including a Humorous History of the Pike's Peak Excitement. Cover","King Sham, and Other Atrocities in Verse; Including a Humorous History of the Pike's Peak Excitement",Cover,,"Greenleaf, Lawrence N. (Lawrence Nichols)",,CLIO_6174159,,,1868,,original filename: GBF115.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4901,
4900,1,0,Philadelphia,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1868,,books,1868,,,From the Library of Edmund Clarence Stedman,,,J. B. Lippincott & Co.; Privately Printed,,"Golden Wedding; Joseph Taylor, Rebecca W. Taylor, October 15, 1868. Cover","Golden Wedding; Joseph Taylor, Rebecca W. Taylor, October 15, 1868",Cover,,"Taylor, Bayard, 1825-1878",,CLIO_5572783,,,1868,,original filename: GBF114.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4900,
4899,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1866,,books,1866,,Park Benjamin Collection,,,,"Carleton, Publisher",,City's Heart ; By a Daughter of New York. Cover,City's Heart ; By a Daughter of New York,Cover,,Daughter of New York,,CLIO_6180942,,,1866,,original filename: GBF113.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4899,
4898,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1866,,books,1866,,,Gift of Marion G. Davis in memory of Royal S. Davis,,,Dick & Fitzgerald,,Draughts or Checkers for Beginners. Cover,Draughts or Checkers for Beginners,Cover,,"Spayth, Henry, 1825-",,CLIO_696596,,,1866,,original filename: GBF111.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4898,
4896,1,0,Boston,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1863,,books,1863,,,,,,J. E. Tilton & Co.,,Drummer Boy: A Story of Burnside's Expedition. Cover,Drummer Boy: A Story of Burnside's Expedition,Cover,,"Trowbridge, J. T. (John Townsend), 1827-1916",,CLIO_6159331,,,1863,,original filename: GBF109.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4896,
4897,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1864,,books,1864,,Park Benjamin Collection,,,,"Carleton, Publisher",,"Life and Adventures, Songs, Services, and Speeches of Private Miles O'Reilly: (47th Regiment, New York Volunteers) ""The Post of Honor Is the Private's Station""; With Comic Illustrations by Mullen; From the Authentic Records of the New York Herald. Cover","Life and Adventures, Songs, Services, and Speeches of Private Miles O'Reilly: (47th Regiment, New York Volunteers) ""The Post of Honor Is the Private's Station""; With Comic Illustrations by Mullen; From the Authentic Records of the New York Herald",Cover,,"Halpine, Charles G. (Charles Graham), 1829-1868",,CLIO_6173924,,,1864,,original filename: GBF110.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4897,
4895,1,0,Dublin,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1860,,books,1860,,,Bequest of Mollie Harris Samuels,,,James Duffy,,"Evil Eye; or, The Black Spectre: A Romance; Illustrated with Thirteen Engravings on Wood, from Drawings by Edmund Fitzpatrick, Esq. Cover","Evil Eye; or, The Black Spectre: A Romance; Illustrated with Thirteen Engravings on Wood, from Drawings by Edmund Fitzpatrick, Esq",Cover,,"Carleton, William, 1794-1869",,CLIO_7415490,,,1860,,original filename: GBF108.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4895,
4894,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1856,,books,1856,Stamp cut by John Leighton (1822-1912),,Gift of Frances Henne,,,Grant and Griffith,,"Talking Bird; or, The Little Girl Who Knew What Was Going to Happen. Cover","Talking Bird; or, The Little Girl Who Knew What Was Going to Happen",Cover,,"Kirby, Elizabeth, 1823-1873","Leighton, John, 1822-1912",,,,1856,,original filename: GBF106.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4894,
4893,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1856,,books,1856,,Park Benjamin Collection,,,,A. Appleton and Company,,"Phœnixiana; or, Sketches and Burlesques. Cover","Phœnixiana; or, Sketches and Burlesques",Cover,,"Derby, George Horatio, 1823-1861",,CLIO_6181322,Seventh Edition.,,1856,,original filename: GBF105.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4893,
4892,1,0,New York,London,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1856,,books,1856,,Park Benjamin Collection,,,,De Witt & Davenport,Richard Bentley,Salad for the Social. Cover,Salad for the Social,Cover,,"Saunders, Frederick, 1807-1902",,CLIO_563414,,,1856,,original filename: GBF104.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/item/4892,
