item - itemId,item - public,item - featured,item - MODS - Collection,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - authority,item - MODS - ShelfLocation,item - DublinCore - Date,item - MODS - KeyDate - Single/Start,item - MODS - TypeofDate,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Identifier,Original Work URL,item - DublinCore - Description,Subject - Geographic,Subject - Geographic - Authority,Subject - Geographic - Authority - Identifier,Subject 1 - Topic,Subject 1 - Topic - Authority,Subject 2 - Topic,Subject 2 - Topic - Authority,Subject 3 - Topic,Subject 3 - Topic - Authority,Subject 3 - Topic - Authority - Identifier,item - OriginalFileLoadedIntoOmeka,item - ItemType,item - MODS - FormGenre,item - MODS - FormGenre - authority,item - OmekaCollection,item - MODS - LanguageofCataloging,item - DublinCore - Language,item - MODS - DigitalOrigin,project URL,item in context 1,item in context 2
2318,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 19","Korean Independence Outbreak Beginning, March 1st, 1919",kio_022,Part 1. Page 19,,,Announcement,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_23,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page19,
2317,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 18","Korean Independence Outbreak Beginning, March 1st, 1919",kio_021,Part 1. Page 18,,,"Following are translations of some of the announcements circulated in the early days of the demonstrations,",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_22,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page18,
2316,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 17","Korean Independence Outbreak Beginning, March 1st, 1919",kio_020,Part 1. Page 17,,,Proclamation [Korean Declaration of Independence] (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_21,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page17,
2315,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 16","Korean Independence Outbreak Beginning, March 1st, 1919",kio_019,Part 1. Page 16,,,Proclamation [Korean Declaration of Independence] (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_20,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page16,
2314,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 15","Korean Independence Outbreak Beginning, March 1st, 1919",kio_018,Part 1. Page 15,,,Proclamation [Korean Declaration of Independence],Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_19,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page15,
2313,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 14","Korean Independence Outbreak Beginning, March 1st, 1919",kio_017,Part 1. Page 14,,,Following is one translation of the Korean Declaration of Independence,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_18,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page14,
2312,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 13","Korean Independence Outbreak Beginning, March 1st, 1919",kio_016,Part 1. Page 13,,,Urgent instruction by Governor General,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_17,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page13,
2311,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 12","Korean Independence Outbreak Beginning, March 1st, 1919",kio_015,Part 1. Page 12,,,Urgent instruction by Governor General,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_16,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page12,
2310,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 11","Korean Independence Outbreak Beginning, March 1st, 1919",kio_014,Part 1. Page 11,,,"The Governor General finally, on March 6th. issued the following proclamation in the Official Gazette",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_15,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page11,
2309,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 10","Korean Independence Outbreak Beginning, March 1st, 1919",kio_013,Part 1. Page 10,,,Political disturbance in Chosen; Arrest of ringleaders,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_14,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page10,
2308,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 9, half page","Korean Independence Outbreak Beginning, March 1st, 1919",kio_012,"Part 1. Page 9, half page",,,On the 7th of March the Seoul Press had the following report,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_13,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page9,
2307,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 8","Korean Independence Outbreak Beginning, March 1st, 1919",kio_011,Part 1. Page 8,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_12,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page8,
2306,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 7 (not a duplicate)","Korean Independence Outbreak Beginning, March 1st, 1919",kio_010,Part 1. Page 7 (not a duplicate),,,"Independence movement in Chosen (cont.); Tuesday, March 4th.; Wednesday, March 5th.",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_11,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page7,
2305,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 7","Korean Independence Outbreak Beginning, March 1st, 1919",kio_009,Part 1. Page 7,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_10,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page7,
2304,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 6","Korean Independence Outbreak Beginning, March 1st, 1919",kio_008,Part 1. Page 6,,,Independence movement in Chosen (cont.); March 3rd. Monday.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_09,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page6,
2303,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 5","Korean Independence Outbreak Beginning, March 1st, 1919",kio_007,Part 1. Page 5,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_08,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page5,
2302,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page Ext. 4","Korean Independence Outbreak Beginning, March 1st, 1919",kio_006,Part 1. Page Ext. 4,,,Independence movement in Chosen (cont.); Sunday. March 2nd.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_07,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page4,
2301,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 4","Korean Independence Outbreak Beginning, March 1st, 1919",kio_005,Part 1. Page 4,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_06,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page4,
2300,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 3","Korean Independence Outbreak Beginning, March 1st, 1919",kio_004,Part 1. Page 3,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_05,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page3,
2299,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 2","Korean Independence Outbreak Beginning, March 1st, 1919",kio_003,Part 1. Page 2,,,Independence movement in Chosen (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_04,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page2,
2298,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 1","Korean Independence Outbreak Beginning, March 1st, 1919",kio_002,Part 1. Page 1,,,"Independence movement in Chosen; Pyengyang Chosen, March 1st. 1919",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_03,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page1,
2297,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Pyeng Yang chronicle of the Korean independence outbreak","Korean Independence Outbreak Beginning, March 1st, 1919",kio_001,Part 1. Pyeng Yang chronicle of the Korean independence outbreak,,,,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_02,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/pyeng_yang,
2296,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Cover page","Korean Independence Outbreak Beginning, March 1st, 1919",kio_000,Part 1. Cover page,,,"Korean Independence Outbreak; Beginning; March 1st., 1919; Part 1.; The deginning [sic] of the Korean independence uprising March 1-5.",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_01,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/cover,
2295,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,Box 1. Folder 1,1919?,1919,questionable,Korean Independence Movement Envelope,Korean Independence Movement Envelope,kie_000,,,,"Addressee: Mr. C. H. Fahs, New York; sender: ""Kopogo"" c/o Mr. J. W. Crofoot, Shanghai.",,,,,,,,,,,original filename: mrl8kio_0101_16,still image,printed ephemera,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/envelope,
,,,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,Box 1. Folder 1,1919?,1919,questionable,Korean Independence Movement Envelope,Korean Independence Movement Envelope,kie,,,,"Addressee: Mr. C. H. Fahs, New York; sender: ""Kopogo"" c/o Mr. J. W. Crofoot, Shanghai.",,,,,,,,,,,,,printed ephemera,aat,Korean Independence Outbreak Movement,eng,eng,,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/envelope,
2294,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 14,Korean Independence Movement,kim_014,Page 14,,,He cries out for the liberty of the Koreans.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_15,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page14,
2293,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 13,Korean Independence Movement,kim_013,Page 13,,,Japanese soldiers and armed police compelling the Koreans to open their shops against their wish.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_14,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page13,
2292,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 12,Korean Independence Movement,kim_012,Page 12,,,"This man is more fortunate.  He has a bayonet stab in his eye.  He was taken into one of the mission (Christian) hospitals, where he received treatment.  The picture was taken one week after the man received the wound.",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_13,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page12,
2291,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 11,Korean Independence Movement,kim_011,Page 11,,,"To show their sympathy with the independence demonstrators and as a pacific means to demand the release of those who have been arrested, all Korean shopkeepers have closed their shops.  Japanese soldiers are seen patrolling the streets with fixed bayonets.",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_12,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page11,
2290,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 10,Korean Independence Movement,kim_010,Page 10,,,Another piece of Japanese brutality.  The leg of a Korean is beaten flat after being shot at.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_11,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page10,
2289,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 9,Korean Independence Movement,kim_009,Page 9,,,After the first surprise the Japanese authorities turned loose the soldiers on the Koreans.  This picture shows how one of them was slashed and cut up all over the body by merciless Japanese soldiers.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_10,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page9,
2288,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 8,Korean Independence Movement,kim_008,Page 8,,,Japanese soldiers dot the streets of Seoul and other important cities in Korea like flies--one Japanese soldier at intervals of five houses.  A busy market square presents a deserted air.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_09,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page8,
2287,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1919?,1919,questionable,Korean Independence Movement. Page 7,Korean Independence Movement,kim_007,Page 7,,,Corner of the park where Japanese soldiers are stationed to suppress Korean demonstrations.,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0101_08,still image,pamphlets,aat,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/pamphlet/page7,
