_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,object_in_context_url-1:object_in_context_url_value,location-1:location_term.code,location-1:location_term.value,location-1:location_term.authority,location-1:location_term.uri,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,note-1:note_value,note-1:note_type,note-5:note_value,note-5:note_type,note-6:note_value,note-6:note_type,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,relatedItem_Project,projectURL,note-7:note_value,note-7:note_type,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion
item,butlerseventyfive_xtc,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of long hallway in Butler Library's stacks.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Stack Hallway
asset,butlerseventyfive_xtc_000,butlerseventyfive_xtc,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_617,,,,,,,,,,,,B75_1096,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Stack Hallway
item,butlerseventyfive_xyz,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Rothschild, Albert",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934,,,1934,"President Nicholas Murray Butler handing out a Craftsmanship Award in front of South Hall (Butler Library), 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 185," Folder 27 (Events - Awards - Craftsmanship Award, 1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,Events-Awards-Craftmanship Award,ownership,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Award presentations,fast,http://id.worldcat.org/fast/824441,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Craftsmanship Award Presentation
asset,butlerseventyfive_xyz_000,butlerseventyfive_xyz,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_547,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,,,,,,,,,,B75_1026,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Business Library 
item,butlerseventyfive_xyz,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Rothschild, Albert",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934,,,1934,"President Nicholas Murray Butler handing out a Craftsmanship Award in front of South Hall (Butler Library), 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 185," Folder 27 (Events - Awards - Craftsmanship Award, 1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,Events-Awards-Craftmanship Award,ownership,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Award presentations,fast,http://id.worldcat.org/fast/824441,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Craftsmanship Award Presentation
asset,butlerseventyfive_xyz_000,butlerseventyfive_xyz,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_547,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,,,,,,,,,,B75_1026,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Business Library 
item,butlerseventyfive_ybu,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Weinstein, Morton",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1957,,,1957,"Professor Larkin Farinrolt marches from Butler Library with the mace, in front of President Grayson Kirk, at the 1957 commencement ceremony.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,MS 189,Folder 13 (Events - Commencement - 1957),,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Commencement ceremonies,fast,http://id.worldcat.org/fast/869276,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Mace Bearer
asset,butlerseventyfive_ybu_000,butlerseventyfive_ybu,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_671,,,,,,,,,,,,B75_1150,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Mace Bearer
item,butlerseventyfive_ygo,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1950-09-06,,,"September 6, 1950","6 September 1950. 
""Enos M. Johnson (left) of Brooklyn, hands rare volume over to Dr. Richard H. Logsdon, associate director of the Columbia University Libraries. The book, entitled ""A System of Natural Philosophy,"" was drawn from the shelves of the old King's College library in 1772 -- a dozen years before King's College became Columbia. It was recently discovered by Mr. Johnston as he rummaged through the attic at the home of his aunt, Miss Susan Ruggles of Binghamton, N.Y.  The scholar who borrowed the book was Robert Harpur, one-time librarian of King's College and tutor of Alexander Hamilton.  It was not regarded as ""overdue"" at the University library, which was fortunate in view of the fact that a considerable fine would have been in order. The fine, calculated at the rate of five cents per day, would have totaled $3,248.50. Dr. Logsdon expressed the Library's gratitude for the return of the volume. 'The Library is especially happy to have this historic volume come back into its possession,' said Dr. Logsdon. 'We are most grateful to Mr. Johnston. The book, spanning virtually all of Columbia's life through nearly two centuries of American history, will serves as an interesting item for exhibition in Columbia's coming Bicentennial celebration in 1954."" (from: press release attached to image)",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 7 (Administration-Provost-Libraries, Kings College)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Book Returns to Columbia Library After 178 Years
asset,butlerseventyfive_ygo_000,butlerseventyfive_ygo,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_645,,,,,,,,,,,,B75_1124,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Book Returns to Columbia Library After 178 Years
item,butlerseventyfive_yht,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-07-08,,,"July 8, 1932","Butler Library construction, 8 July 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 7
asset,butlerseventyfive_yht_000,butlerseventyfive_yht,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_555,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1034,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 7
item,butlerseventyfive_yns,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Janovsky, Seymour",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1937-11,,,"November, 1937","View of Butler Library at night as viewed from across 116th Street, November 1937.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library at Night
asset,butlerseventyfive_yns_000,butlerseventyfive_yns,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_587,,,,,,,,,,,,B75_1066,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library at Night
item,butlerseventyfive_yoy,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"Modern languages study room in South Hall (Butler Library), ca. 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reading rooms,fast,http://id.worldcat.org/fast/1090833,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Modern languages
asset,butlerseventyfive_yoy_000,butlerseventyfive_yoy,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_528,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,,,,,,,,,,B75_1007,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern languages
item,butlerseventyfive_zbh,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Books on book sorting shelves with sloping backs and bottoms.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Book Sorting Shelves
asset,butlerseventyfive_zbh_000,butlerseventyfive_zbh,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_608,,,,,,,,,,,,B75_1087,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Book Sorting Shelves
item,butlerseventyfive_zch,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Hopp, Morris J.",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1940,1949,approximate,circa 1940-1949,"Wide view of bonfire in front of Butler Library, ca. 1940s.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Bonfires,fast,http://id.worldcat.org/fast/836048,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Bonfire in Front of Butler Library
asset,butlerseventyfive_zch_000,butlerseventyfive_zch,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_583,,,,,,,,,,,,B75_1062,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonfire in Front of Butler Library
item,butlerseventyfive_zmb,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-10-03,,,"October 3, 1932","Butler Library construction, 3 October 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 14
asset,butlerseventyfive_zmb_000,butlerseventyfive_zmb,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_562,,,,,,,,,,,,B75_1041,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 14
item,butlerseventyfive_znj,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1933-01-05,,,"January 5, 1933",Butler Library construction 5 January 1933.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 12 (Buildings & Grounds - Morningside - Butler Library, Construction 1933-1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 19
asset,butlerseventyfive_znj_000,butlerseventyfive_znj,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_570,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1049,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 19
item,butlerseventyfive_zpb,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Wooden cart that appears to have a card catalog and book return function. Image taken in the Butler Library storage room.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library,Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Library Catalog and Book Return Cart
asset,butlerseventyfive_zpb_000,butlerseventyfive_zpb,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_620,,,,,,,,,,,,B75_1099,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Library Catalog and Book Return Cart
item,butlerseventyfive_zpg,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of paper rolls in the Conservation department work room.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Conservation Work Room
