item - public,item - itemId,item - featured,item - MODS - FormGenre,item - MODS - FormGenre - Authority,item - MODS - ShelfLocation,item - MODS - DigitalOrigin,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - Authority,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - TypeofDate,item - MODS - Collection 1,item - MODS - Collection 2,item - MODS - PlaceofOrigin 1,item - MODS - PlaceofOrigin 2,item - MODS - PlaceofOrigin 3,item - MODS - PlaceofOrigin 3 - Authority - Identifier,item - MODS - PlaceofOrigin 4,item - MODS - PlaceofOrigin 4 - Authority - Identifier,item - MODS - LanguageofCataloging,item - MODS - Subrepository,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Title 2 - Display,item - DublinCore - Title 2 - Work,item - DublinCore - Title 2 - Attribute,item - DublinCore - Date,item - DublinCore - Identifier,item - DublinCore - Creator,item - DublinCore - Creator - Authority,item - DublinCore - Creatore - Authority - Identifier,item - DublinCore - Language,item - OriginalFileLoadedIntoOmeka,item - OmekaCollection - nonSort,item - OmekaCollection,item - ItemType,project URL,item - itemInContext 1,item - itemInContext 2
,,,manuscripts,lcsh,X893 Sh354,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1753,,,X Manuscripts,Hebrew Manuscripts,,,Greece,http://id.loc.gov/authorities/names/n80046090,,,eng,,Pesak: al nigun keriat shema be-nigun ba-ir Korfu,Pesak: al nigun keriat shema be-nigun ba-ir Korfu,pan,,פסק   על נגון קריאת שמע בצבור בעיר קורפו,פסק   על נגון קריאת שמע בצבור בעיר קורפו,alternative,1753,CLIO_8798025,"Cohen, Ḥayyim Shabtai",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007175,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1720,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Breve compendio de 2 repuestas: alo que se le pregunto tocante el rezar con el general o solo y qual era el din y hazia. Title leaf,Breve compendio de 2 repuestas: alo que se le pregunto tocante el rezar con el general o solo y qual era el din y hazia,bcd_000,Title leaf,,,,1720,,"Sasportas, Isaac",naf,http://id.loc.gov/authorities/names/n86137803,heb,original filename: 120017078.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_sa7,
,,,manuscripts,lcsh,X893 Sa7,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1720,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Breve compendio de 2 repuestas: alo que se le pregunto tocante el rezar con el general o solo y qual era el din y hazia,Breve compendio de 2 repuestas: alo que se le pregunto tocante el rezar con el general o solo y qual era el din y hazia,bcd,,,,,1720,CLIO_7328955,"Sasportas, Isaac",naf,http://id.loc.gov/authorities/names/n86137803,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007173,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,"Tefilah: le-shalom be-Eropah. First leaf of text, recto",Tefilah: le-shalom be-Eropah,tls_000,"First leaf of text, recto",תפלה  לשלום,תפלה  לשלום,alternative,19th century,,,,,heb,original filename: 120017051.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j7496,
1,007174,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1785,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Seder tekiʻat Shofar: ʻal derekh ha-Kabalah. Pages 6 verso - 7 recto,Seder tekiʻat Shofar: ʻal derekh ha-Kabalah,sts_006,Pages 6 verso - 7 recto,סדר תקיעת שופר   על דרך הקבלה,סדר תקיעת שופר   על דרך הקבלה,alternative,1785,,,,,heb,original filename: 120017056.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_k512,
,,,manuscripts,lcsh,X893 K512,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1785,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Seder tekiʻat Shofar: ʻal derekh ha-Kabalah,Seder tekiʻat Shofar: ʻal derekh ha-Kabalah,sts,,סדר תקיעת שופר   על דרך הקבלה,סדר תקיעת שופר   על דרך הקבלה,alternative,1785,CLIO_7213680,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007172,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,"Tefilah: le-shalom be-Eropah. First leaf of text, verso",Tefilah: le-shalom be-Eropah,tls_001,"First leaf of text, verso",תפלה  לשלום,תפלה  לשלום,alternative,19th century,,,,,heb,original filename: 120017052.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j7496,
,,,manuscripts,lcsh,X893 J7496,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Tefilah: le-shalom be-Eropah,Tefilah: le-shalom be-Eropah,tls,,תפלה  לשלום,תפלה  לשלום,alternative,19th century,CLIO_8595635,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007171,0,manuscripts,lcsh,X893 J7492,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Seder ʻavodah: Ḳeṭʻa,Seder ʻavodah: Ḳeṭʻa,sak_000,,סדר עבודה   קטע,סדר עבודה   קטע,alternative,14th century,CLIO_8595616,,,,heb,original filename: 120017111.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_7492,
,,,manuscripts,lcsh,X893 J7492,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Seder ʻavodah: Ḳeṭʻa,Seder ʻavodah: Ḳeṭʻa,sak,,סדר עבודה   קטע,סדר עבודה   קטע,alternative,14th century,CLIO_8595616,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_7492,
1,007170,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Tefilot: ʻal derekh ha-ḳabalah. Leaves 32 verso -33 recto,Tefilot: ʻal derekh ha-ḳabalah,tal_032,Leaves 32 verso -33 recto,תפלות   על דרך הקבלה,תפלות   על דרך הקבלה,alternative,18th century,,,,,heb,original filename: 120017049.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j73825,
1,007169,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Tefilot: ʻal derekh ha-ḳabalah. Leaves 36 recto,Tefilot: ʻal derekh ha-ḳabalah,tal_036,Leaves 36 recto,תפלות   על דרך הקבלה,תפלות   על דרך הקבלה,alternative,18th century,,,,,heb,original filename: 120017050.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j73825,
,,,manuscripts,lcsh,X893 J73825,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Tefilot: ʻal derekh ha-ḳabalah,Tefilot: ʻal derekh ha-ḳabalah,tal,,תפלות   על דרך הקבלה,תפלות   על דרך הקבלה,alternative,18th century,CLIO_8595585,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007168,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Sidur: ke-minhag Romah. Leaf 411 recto,Sidur: ke-minhag Romah,skr_099,Leaf 411 recto,סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,,,,,heb,original filename: 120017149.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j725,
1,007167,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,"Sidur: ke-minhag Romah. Mishaberach for women, recto",Sidur: ke-minhag Romah,skr_003,"Mishaberach for women, recto",סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,,,,,heb,original filename: 120017150.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j725,
1,007166,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,"Sidur: ke-minhag Romah. Mishaberach for women, verso",Sidur: ke-minhag Romah,skr_004,"Mishaberach for women, verso",סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,,,,,heb,original filename: 120017151.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j725,
1,007165,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Sidur: ke-minhag Romah. Alenu with censorship and replacement of text,Sidur: ke-minhag Romah,skr_002,Alenu with censorship and replacement of text,סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,,,,,heb,original filename: 120017152.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j725,
1,007164,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Sidur: ke-minhag Romah. Alenu with censorship,Sidur: ke-minhag Romah,skr_001,Alenu with censorship,סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,,,,,heb,original filename: 120017153.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j725,
,,,manuscripts,lcsh,X893 J725,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Sidur: ke-minhag Romah,Sidur: ke-minhag Romah,skr,,סדור    כמנהג רומה,סדור    כמנהג רומה,alternative,15th century,CLIO_8595508,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007163,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Selichot: van de 40 dagen die men smorgens selichot. Front cover,Selichot: van de 40 dagen die men smorgens selichot,svd_002,Front cover,,,,1714,,,,,dut,original filename: X893_J71_001.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j71,
1,007162,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Selichot: van de 40 dagen die men smorgens selichot. Title leaf: Selihot,Selichot: van de 40 dagen die men smorgens selichot,svd_000,Title leaf: Selihot,,,,1714,,,,,dut,original filename: X893_J71_004.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j71,
1,007161,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Selichot: van de 40 dagen die men smorgens selichot. Title leaf: Psalms,Selichot: van de 40 dagen die men smorgens selichot,svd_001,Title leaf: Psalms,,,,1714,,,,,dut,original filename: X893_J71_040.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j71,
,,,manuscripts,lcsh,X893 J71,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Selichot: van de 40 dagen die men smorgens selichot,Selichot: van de 40 dagen die men smorgens selichot,svd,,,,,1714,CLIO_7204157,,,,dut,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007160,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1473,,,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,Tiklal. Leaves 184 verso -185 recto,Tiklal,tik_099,Leaves 184 verso -185 recto,תכלאל,תכלאל,alternative,1473,,,,,heb,original filename: 120017148.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j55,
,,,manuscripts,lcsh,X893 J55,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1473,,,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,Tiklal,Tiklal,tik,,תכלאל,תכלאל,alternative,1473,CLIO_7200551,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007159,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Greece,http://id.loc.gov/authorities/names/n80046090,,,eng,,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ. Leaves 5 verso - 6 recto,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ,tup_005,Leaves 5 verso - 6 recto,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,alternative,18th century,,,,,heb,original filename: X893_J522_006.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j522,
1,007158,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Greece,http://id.loc.gov/authorities/names/n80046090,,,eng,,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ. Leaves 9 verso - 10 recto,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ,tup_009,Leaves 9 verso - 10 recto,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,alternative,18th century,,,,,heb,original filename: X893_J522_010.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/congregants/x893_j522,
,,,manuscripts,lcsh,X893 J522,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Greece,http://id.loc.gov/authorities/names/n80046090,,,eng,,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ,Tefilot u-piyuṭim: le-ben Pesaḥ le-ʻAtseret aḥar ha-pereḳ,tup,,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,תפלות ופיוטים לבין פסח לעצרת אחר הפרק.,alternative,18th century,CLIO_8595388,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
